plate,well,component_no,component,ot2_label,vol
P9,B10,component4,7,yeast_extract,2
P9,C10,component4,7,yeast_extract,2
P9,D10,component4,7,yeast_extract,2
P9,E10,component4,7,yeast_extract,2
P9,F10,component4,7,yeast_extract,2
P9,D1,component4,8,beef_extract,2
P9,E1,component4,8,beef_extract,2
P9,F1,component4,8,beef_extract,2
P9,G1,component4,8,beef_extract,2
P9,C3,component5,8,beef_extract,2
P9,D3,component5,8,beef_extract,2
P9,E3,component5,8,beef_extract,2
P9,F3,component5,8,beef_extract,2
P9,B5,component4,8,beef_extract,2
P9,C5,component4,8,beef_extract,2
P9,D5,component4,8,beef_extract,2
P9,E5,component4,8,beef_extract,2
P9,F5,component4,8,beef_extract,2
P9,G5,component4,8,beef_extract,2
P9,H5,component4,8,beef_extract,2
P9,A6,component4,8,beef_extract,2
P9,B6,component4,8,beef_extract,2
P9,C6,component4,8,beef_extract,2
P9,D6,component4,8,beef_extract,2
P9,A8,component5,8,beef_extract,2
P9,B8,component5,8,beef_extract,2
P9,C8,component5,8,beef_extract,2
P9,D8,component5,8,beef_extract,2
P9,E8,component5,8,beef_extract,2
P9,F8,component5,8,beef_extract,2
P9,G8,component5,8,beef_extract,2
P9,H8,component5,8,beef_extract,2
P9,A9,component5,8,beef_extract,2
P9,B9,component5,8,beef_extract,2
P9,C9,component5,8,beef_extract,2
P9,G10,component4,8,beef_extract,2
P9,H10,component4,8,beef_extract,2
P9,A11,component4,8,beef_extract,2
P9,B11,component4,8,beef_extract,2
P9,C11,component4,8,beef_extract,2
P9,D11,component4,8,beef_extract,2
P9,E11,component4,8,beef_extract,2
P9,F11,component4,8,beef_extract,2
P9,G11,component4,8,beef_extract,2
P9,H11,component4,8,beef_extract,2
P9,A12,component4,8,beef_extract,2
P9,H1,component4,9,n_z_amine,2
P9,A2,component4,9,n_z_amine,2
P9,B2,component4,9,n_z_amine,2
P9,C2,component4,9,n_z_amine,2
P9,G3,component5,9,n_z_amine,2
P9,H3,component5,9,n_z_amine,2
P9,A4,component5,9,n_z_amine,2
P9,B4,component5,9,n_z_amine,2
P9,B5,component5,9,n_z_amine,2
P9,C5,component5,9,n_z_amine,2
P9,D5,component5,9,n_z_amine,2
P9,E5,component5,9,n_z_amine,2
P9,E6,component4,9,n_z_amine,2
P9,F6,component4,9,n_z_amine,2
P9,G6,component4,9,n_z_amine,2
P9,H6,component4,9,n_z_amine,2
P9,A7,component4,9,n_z_amine,2
P9,B7,component4,9,n_z_amine,2
P9,C7,component4,9,n_z_amine,2
P9,D7,component4,9,n_z_amine,2
P9,A8,component6,9,n_z_amine,2
P9,B8,component6,9,n_z_amine,2
P9,C8,component6,9,n_z_amine,2
P9,D9,component5,9,n_z_amine,2
P9,E9,component5,9,n_z_amine,2
P9,F9,component5,9,n_z_amine,2
P9,G9,component5,9,n_z_amine,2
P9,H9,component5,9,n_z_amine,2
P9,A10,component5,9,n_z_amine,2
P9,B10,component5,9,n_z_amine,2
P9,G10,component5,9,n_z_amine,2
P9,H10,component5,9,n_z_amine,2
P9,A11,component5,9,n_z_amine,2
P9,B11,component5,9,n_z_amine,2
P9,C11,component5,9,n_z_amine,2
P9,D11,component5,9,n_z_amine,2
P9,E11,component5,9,n_z_amine,2
P9,B12,component4,9,n_z_amine,2
P9,C12,component4,9,n_z_amine,2
P9,D12,component4,9,n_z_amine,2
P9,E12,component4,9,n_z_amine,2
